TOTAL_ELAPSED_TIME,TPCDS_Query_ID,QUERY_TEXT,QUERY_ID,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
6772,query48,"select /* { ""query"":""query48"",""streamId"":0,""querySequence"":74 } */ sum (ss_quantity)
  from store_sales, store, customer_demographics, customer_address, date_dim
  where s_store_sk = ss_store_sk
  and ss_sold_date_sk = d_date_sk and d_year = 1999
  and
  (
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'M'
  and
  cd_education_status = 'Advanced Degree'
  and
  ss_sales_price between 100.00 and 150.00
  )
  or
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'W'
  and
  cd_education_status = 'College'
  and
  ss_sales_price between 50.00 and 100.00
  )
  or
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'U'
  and
  cd_education_status = '2 yr Degree'
  and
  ss_sales_price between 150.00 and 200.00
  )
  )
  and
  (
  (
  ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('NC', 'SD', 'MS')
  and ss_net_profit between 0 and 2000
  )
  or
  (ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('MN', 'KS', 'IN')
  and ss_net_profit between 150 and 3000
  )
  or
  (ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('AR', 'ND', 'TX')
  and ss_net_profit between 50 and 25000
  )
  )
 ;",01b2503c-0002-162c-0000-0051ba872095,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:04:29.486-08:00,2024-02-12T18:04:36.258-08:00,6772,243402906655,1,652,6120,0,0,0,0,,,0,,,0,0.000101,0,8.5.2,0,0,0,0,0,FALSE,d01f4741d51770f285e5198fda3af5c7,2,2960750b0f238ee911add1ed397da50e,1
4183,query34,"select /* { ""query"":""query34"",""streamId"":0,""querySequence"":73 } */ c_last_name
  ,c_first_name
  ,c_salutation
  ,c_preferred_cust_flag
  ,ss_ticket_number
  ,cnt from
  (select ss_ticket_number
  ,ss_customer_sk
  ,count(*) cnt
  from store_sales,date_dim,store,household_demographics
  where store_sales.ss_sold_date_sk = date_dim.d_date_sk
  and store_sales.ss_store_sk = store.s_store_sk
  and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk
  and (date_dim.d_dom between 1 and 3 or date_dim.d_dom between 25 and 28)
  and (household_demographics.hd_buy_potential = '1001-5000' or
  household_demographics.hd_buy_potential = 'Unknown')
  and household_demographics.hd_vehicle_count > 0
  and (case when household_demographics.hd_vehicle_count > 0
  then household_demographics.hd_dep_count/ household_demographics.hd_vehicle_count
  else null
  end) > 1.2
  and date_dim.d_year in (2000,2000+1,2000+2)
  and store.s_county in ('Harmon County','Tehama County','Huron County','Brazos County',
  'Mesa County','Somerset County','Abbeville County','Van Buren County')
  group by ss_ticket_number,ss_customer_sk) dn,customer
  where ss_customer_sk = c_customer_sk
  and cnt between 15 and 20
  order by c_last_name,c_first_name,c_salutation,c_preferred_cust_flag desc, ss_ticket_number;",01b2503c-0002-0e20-0000-0051ba879079,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:04:24.677-08:00,2024-02-12T18:04:28.86-08:00,4183,218656615455,404813,543,3640,0,0,0,0,,,0,,,0,0.000086,0,8.5.2,0,0,0,0,0,FALSE,90306b0c01d30ab6d933ea1d31b258c8,2,48327cfb6ca79afa6c25331a7da997d0,1
5702,query71,"select /* { ""query"":""query71"",""streamId"":0,""querySequence"":72 } */ i_brand_id brand_id, i_brand brand,t_hour,t_minute,
   sum(ext_price) ext_price
  from item, (select ws_ext_sales_price as ext_price,
  ws_sold_date_sk as sold_date_sk,
  ws_item_sk as sold_item_sk,
  ws_sold_time_sk as time_sk
  from web_sales,date_dim
  where d_date_sk = ws_sold_date_sk
  and d_moy=11
  and d_year=1998
  union all
  select cs_ext_sales_price as ext_price,
  cs_sold_date_sk as sold_date_sk,
  cs_item_sk as sold_item_sk,
  cs_sold_time_sk as time_sk
  from catalog_sales,date_dim
  where d_date_sk = cs_sold_date_sk
  and d_moy=11
  and d_year=1998
  union all
  select ss_ext_sales_price as ext_price,
  ss_sold_date_sk as sold_date_sk,
  ss_item_sk as sold_item_sk,
  ss_sold_time_sk as time_sk
  from store_sales,date_dim
  where d_date_sk = ss_sold_date_sk
  and d_moy=11
  and d_year=1998
  ) tmp,time_dim
  where
  sold_item_sk = i_item_sk
  and i_manager_id=1
  and time_sk = t_time_sk
  and (t_meal_time = 'breakfast' or t_meal_time = 'dinner')
  group by i_brand, i_brand_id,t_hour,t_minute
  order by ext_price desc, i_brand_id
  ;",01b2503c-0002-0e20-0000-0051ba879075,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:04:18.295-08:00,2024-02-12T18:04:23.997-08:00,5702,83744033293,305851,1011,4691,0,0,0,0,,,0,,,0,0.000157,0,8.5.2,0,0,0,0,0,FALSE,33f5e3ab3c047bc8b01829fc276b7012,2,3657baeed430137f704586d495a870bc,1
21192,query65,"select /* { ""query"":""query65"",""streamId"":0,""querySequence"":71 } */
  s_store_name,
  i_item_desc,
  sc.revenue,
  i_current_price,
  i_wholesale_cost,
  i_brand
  from store, item,
  (select ss_store_sk, avg(revenue) as ave
   from
    (select ss_store_sk, ss_item_sk,
     sum(ss_sales_price) as revenue
    from store_sales, date_dim
    where ss_sold_date_sk = d_date_sk and d_month_seq between 1201 and 1201+11
    group by ss_store_sk, ss_item_sk) sa
   group by ss_store_sk) sb,
  (select ss_store_sk, ss_item_sk, sum(ss_sales_price) as revenue
   from store_sales, date_dim
   where ss_sold_date_sk = d_date_sk and d_month_seq between 1201 and 1201+11
   group by ss_store_sk, ss_item_sk) sc
  where sb.ss_store_sk = sc.ss_store_sk and
  sc.revenue <= 0.1 * sb.ave and
  s_store_sk = sc.ss_store_sk and
  i_item_sk = sc.ss_item_sk
  order by s_store_name, i_item_desc
 limit 100;",01b2503b-0002-162c-0000-0051ba87208d,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:03:56.734-08:00,2024-02-12T18:04:17.926-08:00,21192,485079783486,100,660,20532,0,0,0,0,,,0,,,0,0.000103,0,8.5.2,0,0,0,0,0,FALSE,4816c315c2d325d2e7ead878db978e3c,2,4816c315c2d325d2e7ead878db978e3c,1
9073,query57,"with /* { ""query"":""query57"",""streamId"":0,""querySequence"":70 } */ v1 as(
  select i_category, i_brand,
  cc_name,
  d_year, d_moy,
  sum(cs_sales_price) sum_sales,
  avg(sum(cs_sales_price)) over
  (partition by i_category, i_brand,
  cc_name, d_year)
  avg_monthly_sales,
  rank() over
  (partition by i_category, i_brand,
  cc_name
  order by d_year, d_moy) rn
  from item, catalog_sales, date_dim, call_center
  where cs_item_sk = i_item_sk and
  cs_sold_date_sk = d_date_sk and
  cc_call_center_sk= cs_call_center_sk and
  (
  d_year = 1999 or
  ( d_year = 1999-1 and d_moy =12) or
  ( d_year = 1999+1 and d_moy =1)
  )
  group by i_category, i_brand,
  cc_name , d_year, d_moy),
  v2 as(
  select v1.i_brand
  ,v1.d_year, v1.d_moy
  ,v1.avg_monthly_sales
  ,v1.sum_sales, v1_lag.sum_sales psum, v1_lead.sum_sales nsum
  from v1, v1 v1_lag, v1 v1_lead
  where v1.i_category = v1_lag.i_category and
  v1.i_category = v1_lead.i_category and
  v1.i_brand = v1_lag.i_brand and
  v1.i_brand = v1_lead.i_brand and
  v1. cc_name = v1_lag. cc_name and
  v1. cc_name = v1_lead. cc_name and
  v1.rn = v1_lag.rn + 1 and
  v1.rn = v1_lead.rn - 1)
  select *
  from v2
  where d_year = 1999 and
  avg_monthly_sales > 0 and
  case when avg_monthly_sales > 0 then abs(sum_sales - avg_monthly_sales) / avg_monthly_sales else null end > 0.1
  order by sum_sales - avg_monthly_sales, nsum
  limit 100;",01b2503b-0002-158c-0000-0051ba87b069,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:03:47.297-08:00,2024-02-12T18:03:56.37-08:00,9073,223297568287,100,743,8330,0,0,0,0,,,0,,,0,0.000115,0,8.5.2,0,0,0,0,0,FALSE,43a5f3c0a5d8d6aed0f62e2476b16d49,2,fb607f47e65ca9723b7ef1f81ea1af2c,1
21812,query14,"with /* { ""query"":""query14_p2"",""streamId"":0,""querySequence"":69 } */ cross_items as
  (select i_item_sk ss_item_sk
  from item,
  (select iss.i_brand_id brand_id
  ,iss.i_class_id class_id
  ,iss.i_category_id category_id
  from store_sales
  ,item iss
  ,date_dim d1
  where ss_item_sk = iss.i_item_sk
  and ss_sold_date_sk = d1.d_date_sk
  and d1.d_year between 1998 AND 1998 + 2
  intersect
  select ics.i_brand_id
  ,ics.i_class_id
  ,ics.i_category_id
  from catalog_sales
  ,item ics
  ,date_dim d2
  where cs_item_sk = ics.i_item_sk
  and cs_sold_date_sk = d2.d_date_sk
  and d2.d_year between 1998 AND 1998 + 2
  intersect
  select iws.i_brand_id
  ,iws.i_class_id
  ,iws.i_category_id
  from web_sales
  ,item iws
  ,date_dim d3
  where ws_item_sk = iws.i_item_sk
  and ws_sold_date_sk = d3.d_date_sk
  and d3.d_year between 1998 AND 1998 + 2) x
  where i_brand_id = brand_id
  and i_class_id = class_id
  and i_category_id = category_id
 ),
  avg_sales as
 (select avg(quantity*list_price) average_sales
  from (select ss_quantity quantity
  ,ss_list_price list_price
  from store_sales
  ,date_dim
  where ss_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select cs_quantity quantity
  ,cs_list_price list_price
  from catalog_sales
  ,date_dim
  where cs_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select ws_quantity quantity
  ,ws_list_price list_price
  from web_sales
  ,date_dim
  where ws_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2) x)
  select this_year.channel ty_channel
  ,this_year.i_brand_id ty_brand
  ,this_year.i_class_id ty_class
  ,this_year.i_category_id ty_category
  ,this_year.sales ty_sales
  ,this_year.number_sales ty_number_sales
  ,last_year.channel ly_channel
  ,last_year.i_brand_id ly_brand
  ,last_year.i_class_id ly_class
  ,last_year.i_category_id ly_category
  ,last_year.sales ly_sales
  ,last_year.number_sales ly_number_sales
  from
  (select 'store' channel, i_brand_id,i_class_id,i_category_id
  ,sum(ss_quantity*ss_list_price) sales, count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_week_seq = (select d_week_seq
  from date_dim
  where d_year = 1998 + 1
  and d_moy = 12
  and d_dom = 12)
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)) this_year,
  (select 'store' channel, i_brand_id,i_class_id
  ,i_category_id, sum(ss_quantity*ss_list_price) sales, count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_week_seq = (select d_week_seq
  from date_dim
  where d_year = 1998
  and d_moy = 12
  and d_dom = 12)
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)) last_year
  where this_year.i_brand_id= last_year.i_brand_id
  and this_year.i_class_id = last_year.i_class_id
  and this_year.i_category_id = last_year.i_category_id
  order by this_year.channel, this_year.i_brand_id, this_year.i_class_id, this_year.i_category_id
  limit 100;",01b2503b-0002-158c-0000-0051ba87b055,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:03:25.191-08:00,2024-02-12T18:03:47.003-08:00,21812,3123855431866,103,2049,19763,0,0,0,0,,,0,,,0,0.000316,0,8.5.2,0,0,0,0,0,FALSE,850330d4b34997b37c89d25759987049,2,96015b1e60864ced9665bfb03d28d495,1
29640,query14,"with /* { ""query"":""query14_p1"",""streamId"":0,""querySequence"":69 } */ cross_items as
  (select i_item_sk ss_item_sk
  from item,
  (select iss.i_brand_id brand_id
  ,iss.i_class_id class_id
  ,iss.i_category_id category_id
  from store_sales
  ,item iss
  ,date_dim d1
  where ss_item_sk = iss.i_item_sk
  and ss_sold_date_sk = d1.d_date_sk
  and d1.d_year between 1998 AND 1998 + 2
  intersect
  select ics.i_brand_id
  ,ics.i_class_id
  ,ics.i_category_id
  from catalog_sales
  ,item ics
  ,date_dim d2
  where cs_item_sk = ics.i_item_sk
  and cs_sold_date_sk = d2.d_date_sk
  and d2.d_year between 1998 AND 1998 + 2
  intersect
  select iws.i_brand_id
  ,iws.i_class_id
  ,iws.i_category_id
  from web_sales
  ,item iws
  ,date_dim d3
  where ws_item_sk = iws.i_item_sk
  and ws_sold_date_sk = d3.d_date_sk
  and d3.d_year between 1998 AND 1998 + 2)
  where i_brand_id = brand_id
  and i_class_id = class_id
  and i_category_id = category_id
 ),
  avg_sales as
  (select avg(quantity*list_price) average_sales
  from (select ss_quantity quantity
  ,ss_list_price list_price
  from store_sales
  ,date_dim
  where ss_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select cs_quantity quantity
  ,cs_list_price list_price
  from catalog_sales
  ,date_dim
  where cs_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select ws_quantity quantity
  ,ws_list_price list_price
  from web_sales
  ,date_dim
  where ws_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2) x)
  select channel, i_brand_id,i_class_id,i_category_id,sum(sales), sum(number_sales)
  from(
  select 'store' channel, i_brand_id,i_class_id
  ,i_category_id,sum(ss_quantity*ss_list_price) sales
  , count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)
  union all
  select 'catalog' channel, i_brand_id,i_class_id,i_category_id, sum(cs_quantity*cs_list_price) sales, count(*) number_sales
  from catalog_sales
  ,item
  ,date_dim
  where cs_item_sk in (select ss_item_sk from cross_items)
  and cs_item_sk = i_item_sk
  and cs_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(cs_quantity*cs_list_price) > (select average_sales from avg_sales)
  union all
  select 'web' channel, i_brand_id,i_class_id,i_category_id, sum(ws_quantity*ws_list_price) sales , count(*) number_sales
  from web_sales
  ,item
  ,date_dim
  where ws_item_sk in (select ss_item_sk from cross_items)
  and ws_item_sk = i_item_sk
  and ws_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(ws_quantity*ws_list_price) > (select average_sales from avg_sales)
  ) y
  group by rollup (channel, i_brand_id,i_class_id,i_category_id)
  order by channel,i_brand_id,i_class_id,i_category_id
  limit 100;",01b2503a-0002-158c-0000-0051ba87b051,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:02:55.244-08:00,2024-02-12T18:03:24.884-08:00,29640,3189747261022,101,2236,27404,0,0,0,0,,,0,,,0,0.000344,0,8.5.2,0,0,0,0,0,FALSE,13861f6769be49a5b42d7176d9d6387f,2,8c60c976cedd5b5e833fa67c24ef053e,1
113111,query23,"with /* { ""query"":""query23_p2"",""streamId"":0,""querySequence"":68 } */ frequent_ss_items as
  (select substr(i_item_desc,1,30) itemdesc,i_item_sk item_sk,d_date solddate,count(*) cnt
  from store_sales
  ,date_dim
  ,item
  where ss_sold_date_sk = d_date_sk
  and ss_item_sk = i_item_sk
  and d_year in (1999,1999 + 1,1999 + 2,1999 + 3)
  group by substr(i_item_desc,1,30),i_item_sk,d_date
  having count(*) >4),
  max_store_sales as
  (select max(csales) tpcds_cmax
  from (select c_customer_sk,sum(ss_quantity*ss_sales_price) csales
  from store_sales
  ,customer
  ,date_dim
  where ss_customer_sk = c_customer_sk
  and ss_sold_date_sk = d_date_sk
  and d_year in (1999,1999+1,1999+2,1999+3)
  group by c_customer_sk)),
  best_ss_customer as
  (select c_customer_sk,sum(ss_quantity*ss_sales_price) ssales
  from store_sales
  ,customer
  where ss_customer_sk = c_customer_sk
  group by c_customer_sk
  having sum(ss_quantity*ss_sales_price) > (95/100.0) * (select
  *
  from max_store_sales))
  select c_last_name,c_first_name,sales
  from (select c_last_name,c_first_name,sum(cs_quantity*cs_list_price) sales
  from catalog_sales
  ,customer
  ,date_dim
  where d_year = 1999
  and d_moy = 1
  and cs_sold_date_sk = d_date_sk
  and cs_item_sk in (select item_sk from frequent_ss_items)
  and cs_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  and cs_bill_customer_sk = c_customer_sk
  group by c_last_name,c_first_name
  union all
  select c_last_name,c_first_name,sum(ws_quantity*ws_list_price) sales
  from web_sales
  ,customer
  ,date_dim
  where d_year = 1999
  and d_moy = 1
  and ws_sold_date_sk = d_date_sk
  and ws_item_sk in (select item_sk from frequent_ss_items)
  and ws_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  and ws_bill_customer_sk = c_customer_sk
  group by c_last_name,c_first_name)
  order by c_last_name,c_first_name,sales
  limit 100;",01b25039-0002-162c-0000-0051ba872085,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:01:00.103-08:00,2024-02-12T18:02:53.214-08:00,113111,3215869874300,1,1919,111192,0,0,0,0,,,0,,,0,0.000295,0,8.5.2,0,0,0,0,0,FALSE,313dddb33fb38771e6611c5903b36241,2,0a6f9ea4ad27fec20f5df203347cd986,1
113031,query23,"with /* { ""query"":""query23_p1"",""streamId"":0,""querySequence"":68 } */ frequent_ss_items as
  (select substr(i_item_desc,1,30) itemdesc,i_item_sk item_sk,d_date solddate,count(*) cnt
  from store_sales
  ,date_dim
  ,item
  where ss_sold_date_sk = d_date_sk
  and ss_item_sk = i_item_sk
  and d_year in (1999,1999+1,1999+2,1999+3)
  group by substr(i_item_desc,1,30),i_item_sk,d_date
  having count(*) >4),
  max_store_sales as
  (select max(csales) tpcds_cmax
  from (select c_customer_sk,sum(ss_quantity*ss_sales_price) csales
  from store_sales
  ,customer
  ,date_dim
  where ss_customer_sk = c_customer_sk
  and ss_sold_date_sk = d_date_sk
  and d_year in (1999,1999+1,1999+2,1999+3)
  group by c_customer_sk)),
  best_ss_customer as
  (select c_customer_sk,sum(ss_quantity*ss_sales_price) ssales
  from store_sales
  ,customer
  where ss_customer_sk = c_customer_sk
  group by c_customer_sk
  having sum(ss_quantity*ss_sales_price) > (95/100.0) * (select
  *
 from
  max_store_sales))
  select sum(sales)
  from (select cs_quantity*cs_list_price sales
  from catalog_sales
  ,date_dim
  where d_year = 1999
  and d_moy = 1
  and cs_sold_date_sk = d_date_sk
  and cs_item_sk in (select item_sk from frequent_ss_items)
  and cs_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  union all
  select ws_quantity*ws_list_price sales
  from web_sales
  ,date_dim
  where d_year = 1999
  and d_moy = 1
  and ws_sold_date_sk = d_date_sk
  and ws_item_sk in (select item_sk from frequent_ss_items)
  and ws_bill_customer_sk in (select c_customer_sk from best_ss_customer))
  limit 100;",01b25037-0002-165b-0000-0051ba87706d,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T17:59:04.875-08:00,2024-02-12T18:00:57.906-08:00,113031,3211212797052,2,1882,111149,0,0,0,0,,,0,,,0,0.000293,0,8.5.2,0,0,0,0,0,FALSE,c7502a1ef18389825d2c23021b7de0fc,2,fe79bab15edd84fc3a7219119d32a153,1
4331,query82,"select /* { ""query"":""query82"",""streamId"":0,""querySequence"":67 } */ i_item_id
  ,i_item_desc
  ,i_current_price
  from item, inventory, date_dim, store_sales
  where i_current_price between 26 and 26+30
  and inv_item_sk = i_item_sk
  and d_date_sk=inv_date_sk
  and d_date between cast('1999-03-14' as date) and (cast('1999-03-14' as date) + interval '60 days')
  and i_manufact_id in (427,254,976,359)
  and inv_quantity_on_hand between 100 and 500
  and ss_item_sk = i_item_sk
  group by i_item_id,i_item_desc,i_current_price
  order by i_item_id
  limit 100;",01b25037-0002-165b-0000-0051ba877065,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF10TCL,SELECT,351021785105,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_10T,2X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T17:59:00.26-08:00,2024-02-12T17:59:04.591-08:00,4331,1252090513065,26,359,3972,0,0,0,0,,,0,,,0,0.000057,0,8.5.2,0,0,0,0,0,FALSE,52b119f3af457b4a70d3a523c4ce6f91,2,52b119f3af457b4a70d3a523c4ce6f91,1
