TOTAL_ELAPSED_TIME,TPCDS_Query_ID,QUERY_TEXT,QUERY_ID,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
14557,query48,"select /* { ""query"":""query48"",""streamId"":0,""querySequence"":74 } */ sum (ss_quantity)
 from store_sales, store, customer_demographics, customer_address, date_dim
 where s_store_sk = ss_store_sk
  and ss_sold_date_sk = d_date_sk and d_year = 2001
  and
  (
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'D'
  and
  cd_education_status = 'Secondary'
  and
  ss_sales_price between 100.00 and 150.00
  )
  or
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'W'
  and
  cd_education_status = '2 yr Degree'
  and
  ss_sales_price between 50.00 and 100.00
  )
  or
  (
  cd_demo_sk = ss_cdemo_sk
  and
  cd_marital_status = 'U'
  and
  cd_education_status = 'Unknown'
  and
  ss_sales_price between 150.00 and 200.00
  )
  )
  and
  (
  (
  ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('VA', 'MI', 'FL')
  and ss_net_profit between 0 and 2000
  )
  or
  (ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('SC', 'GA', 'MN')
  and ss_net_profit between 150 and 3000
  )
  or
  (ss_addr_sk = ca_address_sk
  and
  ca_country = 'United States'
  and
  ca_state in ('OK', 'IA', 'TX')
  and ss_net_profit between 50 and 25000
  )
  )
 ;",01b25073-0002-158c-0000-0051ba87b129,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:59:51.203-08:00,2024-02-12T19:00:05.76-08:00,14557,2205601747596,1,3942,10615,0,0,0,0,,,0,,,0,0.000604,0,8.5.2,0,0,0,0,0,FALSE,3522f38817f1ad0ff1b4867dab55444c,2,e516357560d35aaa25d61a9a6441d238,1
11428,query34,"select /* { ""query"":""query34"",""streamId"":0,""querySequence"":73 } */ c_last_name
  ,c_first_name
  ,c_salutation
  ,c_preferred_cust_flag
  ,ss_ticket_number
  ,cnt from
  (select ss_ticket_number
  ,ss_customer_sk
  ,count(*) cnt
  from store_sales,date_dim,store,household_demographics
  where store_sales.ss_sold_date_sk = date_dim.d_date_sk
  and store_sales.ss_store_sk = store.s_store_sk
  and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk
  and (date_dim.d_dom between 1 and 3 or date_dim.d_dom between 25 and 28)
  and (household_demographics.hd_buy_potential = '1001-5000' or
  household_demographics.hd_buy_potential = '0-500')
  and household_demographics.hd_vehicle_count > 0
  and (case when household_demographics.hd_vehicle_count > 0
  then household_demographics.hd_dep_count/ household_demographics.hd_vehicle_count
  else null
  end) > 1.2
  and date_dim.d_year in (1998,1998+1,1998+2)
  and store.s_county in ('Quay County','Sumner County','Harper County','Pipestone County',
  'Kittitas County','Surry County','Wadena County','Richland County')
  group by ss_ticket_number,ss_customer_sk) dn,customer
 where ss_customer_sk = c_customer_sk
  and cnt between 15 and 20
 order by c_last_name,c_first_name,c_salutation,c_preferred_cust_flag desc, ss_ticket_number;",01b25073-0002-1645-0000-0051ba878145,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:59:38.583-08:00,2024-02-12T18:59:50.011-08:00,11428,1930307265504,1546161,1221,10207,0,0,0,0,,,0,,,0,0.00019,0,8.5.2,0,0,0,0,0,FALSE,3cb04e33d1c71441c98b041560a67fae,2,4d72e557b37832ad271788049108232c,1
9334,query71,"select /* { ""query"":""query71"",""streamId"":0,""querySequence"":72 } */ i_brand_id brand_id, i_brand brand,t_hour,t_minute,
  sum(ext_price) ext_price
 from item, (select ws_ext_sales_price as ext_price,
  ws_sold_date_sk as sold_date_sk,
  ws_item_sk as sold_item_sk,
  ws_sold_time_sk as time_sk
  from web_sales,date_dim
  where d_date_sk = ws_sold_date_sk
  and d_moy=11
  and d_year=2001
  union all
  select cs_ext_sales_price as ext_price,
  cs_sold_date_sk as sold_date_sk,
  cs_item_sk as sold_item_sk,
  cs_sold_time_sk as time_sk
  from catalog_sales,date_dim
  where d_date_sk = cs_sold_date_sk
  and d_moy=11
  and d_year=2001
  union all
  select ss_ext_sales_price as ext_price,
  ss_sold_date_sk as sold_date_sk,
  ss_item_sk as sold_item_sk,
  ss_sold_time_sk as time_sk
  from store_sales,date_dim
  where d_date_sk = ss_sold_date_sk
  and d_moy=11
  and d_year=2001
 ) tmp,time_dim
 where
  sold_item_sk = i_item_sk
  and i_manager_id=1
  and time_sk = t_time_sk
  and (t_meal_time = 'breakfast' or t_meal_time = 'dinner')
 group by i_brand, i_brand_id,t_hour,t_minute
 order by ext_price desc, i_brand_id
 ;",01b25073-0002-165b-0000-0051ba877165,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:59:27.937-08:00,2024-02-12T18:59:37.271-08:00,9334,827566773857,746207,1374,7960,0,0,0,0,,,0,,,0,0.000213,0,8.5.2,0,0,0,0,0,FALSE,0379cc3e57fb732f1c0437178fa93671,2,3657baeed430137f704586d495a870bc,1
22634,query65,"select /* { ""query"":""query65"",""streamId"":0,""querySequence"":71 } */
  s_store_name,
  i_item_desc,
  sc.revenue,
  i_current_price,
  i_wholesale_cost,
  i_brand
 from store, item,
  (select ss_store_sk, avg(revenue) as ave
  from
  (select ss_store_sk, ss_item_sk,
  sum(ss_sales_price) as revenue
  from store_sales, date_dim
  where ss_sold_date_sk = d_date_sk and d_month_seq between 1192 and 1192+11
  group by ss_store_sk, ss_item_sk) sa
  group by ss_store_sk) sb,
  (select ss_store_sk, ss_item_sk, sum(ss_sales_price) as revenue
  from store_sales, date_dim
  where ss_sold_date_sk = d_date_sk and d_month_seq between 1192 and 1192+11
  group by ss_store_sk, ss_item_sk) sc
 where sb.ss_store_sk = sc.ss_store_sk and
  sc.revenue <= 0.1 * sb.ave and
  s_store_sk = sc.ss_store_sk and
  i_item_sk = sc.ss_item_sk
 order by s_store_name, i_item_desc
  limit 100;",01b25073-0002-158c-0000-0051ba87b121,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:59:04.348-08:00,2024-02-12T18:59:26.982-08:00,22634,4445286511678,100,282,22352,0,0,0,0,,,0,,,0,0.000046,0,8.5.2,0,0,0,0,0,FALSE,bcfbd026fc7286f7bab755f95e908b83,2,bcfbd026fc7286f7bab755f95e908b83,1
10744,query57,"with /* { ""query"":""query57"",""streamId"":0,""querySequence"":70 } */ v1 as(
  select i_category, i_brand,
  cc_name,
  d_year, d_moy,
  sum(cs_sales_price) sum_sales,
  avg(sum(cs_sales_price)) over
  (partition by i_category, i_brand,
  cc_name, d_year)
  avg_monthly_sales,
  rank() over
  (partition by i_category, i_brand,
  cc_name
  order by d_year, d_moy) rn
  from item, catalog_sales, date_dim, call_center
  where cs_item_sk = i_item_sk and
  cs_sold_date_sk = d_date_sk and
  cc_call_center_sk= cs_call_center_sk and
  (
  d_year = 2001 or
  ( d_year = 2001-1 and d_moy =12) or
  ( d_year = 2001+1 and d_moy =1)
  )
  group by i_category, i_brand,
  cc_name , d_year, d_moy),
  v2 as(
  select v1.i_brand
  ,v1.d_year, v1.d_moy
  ,v1.avg_monthly_sales
  ,v1.sum_sales, v1_lag.sum_sales psum, v1_lead.sum_sales nsum
  from v1, v1 v1_lag, v1 v1_lead
  where v1.i_category = v1_lag.i_category and
  v1.i_category = v1_lead.i_category and
  v1.i_brand = v1_lag.i_brand and
  v1.i_brand = v1_lead.i_brand and
  v1. cc_name = v1_lag. cc_name and
  v1. cc_name = v1_lead. cc_name and
  v1.rn = v1_lag.rn + 1 and
  v1.rn = v1_lead.rn - 1)
 select *
 from v2
 where d_year = 2001 and
  avg_monthly_sales > 0 and
  case when avg_monthly_sales > 0 then abs(sum_sales - avg_monthly_sales) / avg_monthly_sales else null end > 0.1
 order by sum_sales - avg_monthly_sales, nsum
  limit 100;",01b25072-0002-15be-0000-0051ba874125,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:58:52.997-08:00,2024-02-12T18:59:03.741-08:00,10744,2436954645023,100,594,10150,0,0,0,0,,,0,,,0,0.000093,0,8.5.2,0,0,0,0,0,FALSE,c1b0b22055753308b7a91e8298ae1c94,2,b098c8e91d8e40a797eac7824fdde825,1
44242,query14,"with /* { ""query"":""query14_p2"",""streamId"":0,""querySequence"":69 } */ cross_items as
  (select i_item_sk ss_item_sk
  from item,
  (select iss.i_brand_id brand_id
  ,iss.i_class_id class_id
  ,iss.i_category_id category_id
  from store_sales
  ,item iss
  ,date_dim d1
  where ss_item_sk = iss.i_item_sk
  and ss_sold_date_sk = d1.d_date_sk
  and d1.d_year between 1998 AND 1998 + 2
  intersect
  select ics.i_brand_id
  ,ics.i_class_id
  ,ics.i_category_id
  from catalog_sales
  ,item ics
  ,date_dim d2
  where cs_item_sk = ics.i_item_sk
  and cs_sold_date_sk = d2.d_date_sk
  and d2.d_year between 1998 AND 1998 + 2
  intersect
  select iws.i_brand_id
  ,iws.i_class_id
  ,iws.i_category_id
  from web_sales
  ,item iws
  ,date_dim d3
  where ws_item_sk = iws.i_item_sk
  and ws_sold_date_sk = d3.d_date_sk
  and d3.d_year between 1998 AND 1998 + 2) x
  where i_brand_id = brand_id
  and i_class_id = class_id
  and i_category_id = category_id
  ),
  avg_sales as
  (select avg(quantity*list_price) average_sales
  from (select ss_quantity quantity
  ,ss_list_price list_price
  from store_sales
  ,date_dim
  where ss_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select cs_quantity quantity
  ,cs_list_price list_price
  from catalog_sales
  ,date_dim
  where cs_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select ws_quantity quantity
  ,ws_list_price list_price
  from web_sales
  ,date_dim
  where ws_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2) x)
 select this_year.channel ty_channel
  ,this_year.i_brand_id ty_brand
  ,this_year.i_class_id ty_class
  ,this_year.i_category_id ty_category
  ,this_year.sales ty_sales
  ,this_year.number_sales ty_number_sales
  ,last_year.channel ly_channel
  ,last_year.i_brand_id ly_brand
  ,last_year.i_class_id ly_class
  ,last_year.i_category_id ly_category
  ,last_year.sales ly_sales
  ,last_year.number_sales ly_number_sales
 from
  (select 'store' channel, i_brand_id,i_class_id,i_category_id
  ,sum(ss_quantity*ss_list_price) sales, count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_week_seq = (select d_week_seq
  from date_dim
  where d_year = 1998 + 1
  and d_moy = 12
  and d_dom = 28)
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)) this_year,
  (select 'store' channel, i_brand_id,i_class_id
  ,i_category_id, sum(ss_quantity*ss_list_price) sales, count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_week_seq = (select d_week_seq
  from date_dim
  where d_year = 1998
  and d_moy = 12
  and d_dom = 28)
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)) last_year
 where this_year.i_brand_id= last_year.i_brand_id
  and this_year.i_class_id = last_year.i_class_id
  and this_year.i_category_id = last_year.i_category_id
 order by this_year.channel, this_year.i_brand_id, this_year.i_class_id, this_year.i_category_id
  limit 100;",01b25072-0002-167e-0000-0051ba87315d,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:58:06.399-08:00,2024-02-12T18:58:50.641-08:00,44242,31816596497082,103,1573,42669,0,0,0,0,,,0,,,0,0.000243,0,8.5.2,0,0,0,0,0,FALSE,b49c82fdbf87144ba377bf79e6b3bbeb,2,96015b1e60864ced9665bfb03d28d495,1
60101,query14,"with /* { ""query"":""query14_p1"",""streamId"":0,""querySequence"":69 } */ cross_items as
  (select i_item_sk ss_item_sk
  from item,
  (select iss.i_brand_id brand_id
  ,iss.i_class_id class_id
  ,iss.i_category_id category_id
  from store_sales
  ,item iss
  ,date_dim d1
  where ss_item_sk = iss.i_item_sk
  and ss_sold_date_sk = d1.d_date_sk
  and d1.d_year between 1998 AND 1998 + 2
  intersect
  select ics.i_brand_id
  ,ics.i_class_id
  ,ics.i_category_id
  from catalog_sales
  ,item ics
  ,date_dim d2
  where cs_item_sk = ics.i_item_sk
  and cs_sold_date_sk = d2.d_date_sk
  and d2.d_year between 1998 AND 1998 + 2
  intersect
  select iws.i_brand_id
  ,iws.i_class_id
  ,iws.i_category_id
  from web_sales
  ,item iws
  ,date_dim d3
  where ws_item_sk = iws.i_item_sk
  and ws_sold_date_sk = d3.d_date_sk
  and d3.d_year between 1998 AND 1998 + 2)
  where i_brand_id = brand_id
  and i_class_id = class_id
  and i_category_id = category_id
  ),
  avg_sales as
  (select avg(quantity*list_price) average_sales
  from (select ss_quantity quantity
  ,ss_list_price list_price
  from store_sales
  ,date_dim
  where ss_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select cs_quantity quantity
  ,cs_list_price list_price
  from catalog_sales
  ,date_dim
  where cs_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2
  union all
  select ws_quantity quantity
  ,ws_list_price list_price
  from web_sales
  ,date_dim
  where ws_sold_date_sk = d_date_sk
  and d_year between 1998 and 1998 + 2) x)
 select channel, i_brand_id,i_class_id,i_category_id,sum(sales), sum(number_sales)
 from(
  select 'store' channel, i_brand_id,i_class_id
  ,i_category_id,sum(ss_quantity*ss_list_price) sales
  , count(*) number_sales
  from store_sales
  ,item
  ,date_dim
  where ss_item_sk in (select ss_item_sk from cross_items)
  and ss_item_sk = i_item_sk
  and ss_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(ss_quantity*ss_list_price) > (select average_sales from avg_sales)
  union all
  select 'catalog' channel, i_brand_id,i_class_id,i_category_id, sum(cs_quantity*cs_list_price) sales, count(*) number_sales
  from catalog_sales
  ,item
  ,date_dim
  where cs_item_sk in (select ss_item_sk from cross_items)
  and cs_item_sk = i_item_sk
  and cs_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(cs_quantity*cs_list_price) > (select average_sales from avg_sales)
  union all
  select 'web' channel, i_brand_id,i_class_id,i_category_id, sum(ws_quantity*ws_list_price) sales , count(*) number_sales
  from web_sales
  ,item
  ,date_dim
  where ws_item_sk in (select ss_item_sk from cross_items)
  and ws_item_sk = i_item_sk
  and ws_sold_date_sk = d_date_sk
  and d_year = 1998+2
  and d_moy = 11
  group by i_brand_id,i_class_id,i_category_id
  having sum(ws_quantity*ws_list_price) > (select average_sales from avg_sales)
  ) y
 group by rollup (channel, i_brand_id,i_class_id,i_category_id)
 order by channel,i_brand_id,i_class_id,i_category_id
  limit 100;",01b25071-0002-165b-0000-0051ba877159,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:57:04.884-08:00,2024-02-12T18:58:04.985-08:00,60101,32509510877278,101,2100,58001,0,0,0,0,,,0,,,0,0.000323,0,8.5.2,0,0,0,0,0,FALSE,13861f6769be49a5b42d7176d9d6387f,2,8c60c976cedd5b5e833fa67c24ef053e,1
104747,query23,"with /* { ""query"":""query23_p2"",""streamId"":0,""querySequence"":68 } */ frequent_ss_items as
  (select substr(i_item_desc,1,30) itemdesc,i_item_sk item_sk,d_date solddate,count(*) cnt
  from store_sales
  ,date_dim
  ,item
  where ss_sold_date_sk = d_date_sk
  and ss_item_sk = i_item_sk
  and d_year in (2000,2000 + 1,2000 + 2,2000 + 3)
  group by substr(i_item_desc,1,30),i_item_sk,d_date
  having count(*) >4),
  max_store_sales as
  (select max(csales) tpcds_cmax
  from (select c_customer_sk,sum(ss_quantity*ss_sales_price) csales
  from store_sales
  ,customer
  ,date_dim
  where ss_customer_sk = c_customer_sk
  and ss_sold_date_sk = d_date_sk
  and d_year in (2000,2000+1,2000+2,2000+3)
  group by c_customer_sk)),
  best_ss_customer as
  (select c_customer_sk,sum(ss_quantity*ss_sales_price) ssales
  from store_sales
  ,customer
  where ss_customer_sk = c_customer_sk
  group by c_customer_sk
  having sum(ss_quantity*ss_sales_price) > (95/100.0) * (select
  *
  from max_store_sales))
 select c_last_name,c_first_name,sales
 from (select c_last_name,c_first_name,sum(cs_quantity*cs_list_price) sales
  from catalog_sales
  ,customer
  ,date_dim
  where d_year = 2000
  and d_moy = 2
  and cs_sold_date_sk = d_date_sk
  and cs_item_sk in (select item_sk from frequent_ss_items)
  and cs_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  and cs_bill_customer_sk = c_customer_sk
  group by c_last_name,c_first_name
  union all
  select c_last_name,c_first_name,sum(ws_quantity*ws_list_price) sales
  from web_sales
  ,customer
  ,date_dim
  where d_year = 2000
  and d_moy = 2
  and ws_sold_date_sk = d_date_sk
  and ws_item_sk in (select item_sk from frequent_ss_items)
  and ws_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  and ws_bill_customer_sk = c_customer_sk
  group by c_last_name,c_first_name)
 order by c_last_name,c_first_name,sales
  limit 100;",01b2506f-0002-165b-0000-0051ba877151,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:55:18.753-08:00,2024-02-12T18:57:03.5-08:00,104747,24898849024979,6,2521,102226,0,0,0,0,,,0,,,0,0.000388,0,8.5.2,0,0,0,0,0,FALSE,34f54a748536533155622f1a2d874b10,2,c1d67df249ade1596913f96f27967194,1
101803,query23,"with /* { ""query"":""query23_p1"",""streamId"":0,""querySequence"":68 } */ frequent_ss_items as
  (select substr(i_item_desc,1,30) itemdesc,i_item_sk item_sk,d_date solddate,count(*) cnt
  from store_sales
  ,date_dim
  ,item
  where ss_sold_date_sk = d_date_sk
  and ss_item_sk = i_item_sk
  and d_year in (2000,2000+1,2000+2,2000+3)
  group by substr(i_item_desc,1,30),i_item_sk,d_date
  having count(*) >4),
  max_store_sales as
  (select max(csales) tpcds_cmax
  from (select c_customer_sk,sum(ss_quantity*ss_sales_price) csales
  from store_sales
  ,customer
  ,date_dim
  where ss_customer_sk = c_customer_sk
  and ss_sold_date_sk = d_date_sk
  and d_year in (2000,2000+1,2000+2,2000+3)
  group by c_customer_sk)),
  best_ss_customer as
  (select c_customer_sk,sum(ss_quantity*ss_sales_price) ssales
  from store_sales
  ,customer
  where ss_customer_sk = c_customer_sk
  group by c_customer_sk
  having sum(ss_quantity*ss_sales_price) > (95/100.0) * (select
  *
  from
  max_store_sales))
 select sum(sales)
 from (select cs_quantity*cs_list_price sales
  from catalog_sales
  ,date_dim
  where d_year = 2000
  and d_moy = 2
  and cs_sold_date_sk = d_date_sk
  and cs_item_sk in (select item_sk from frequent_ss_items)
  and cs_bill_customer_sk in (select c_customer_sk from best_ss_customer)
  union all
  select ws_quantity*ws_list_price sales
  from web_sales
  ,date_dim
  where d_year = 2000
  and d_moy = 2
  and ws_sold_date_sk = d_date_sk
  and ws_item_sk in (select item_sk from frequent_ss_items)
  and ws_bill_customer_sk in (select c_customer_sk from best_ss_customer))
  limit 100;",01b2506d-0002-15be-0000-0051ba87411d,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:53:32.147-08:00,2024-02-12T18:55:13.95-08:00,101803,24891649520321,2,1550,100253,0,0,0,0,,,0,,,0,0.000239,0,8.5.2,0,0,0,0,0,FALSE,58db529b345d16e64e0b8ae82823d6c4,2,3ef96d4441d8e35e9ad84edc2f6e0f39,1
2193,query82,"select /* { ""query"":""query82"",""streamId"":0,""querySequence"":67 } */ i_item_id
  ,i_item_desc
  ,i_current_price
 from item, inventory, date_dim, store_sales
 where i_current_price between 72 and 72+30
  and inv_item_sk = i_item_sk
  and d_date_sk=inv_date_sk
  and d_date between cast('1998-01-23' as date) and dateadd(day,60,to_date('1998-01-23'))
  and i_manufact_id in (412,343,781,156)
  and inv_quantity_on_hand between 100 and 500
  and ss_item_sk = i_item_sk
 group by i_item_id,i_item_desc,i_current_price
 order by i_item_id
  limit 100;",01b2506d-0002-167e-0000-0051ba873151,SNOWFLAKE_SAMPLE_DATA,TPCDS_SF100TCL,SELECT,351021801497,CS291JPROJECT,ACCOUNTADMIN,TPCDS_BENCH_100T,4X-Large,STANDARD,1,,SUCCESS,,,2024-02-12T18:53:29.202-08:00,2024-02-12T18:53:31.395-08:00,2193,743339843087,26,403,1790,0,0,0,0,,,0,,,0,0.000064,0,8.5.2,0,0,0,0,0,FALSE,b2cb89d0c1883f76110210cb0098131d,2,b2cb89d0c1883f76110210cb0098131d,1
